index,Lever position,Ship speed (v),Gas Turbine (GT) shaft torque (GTT) (kN m),GT rate of revolutions (GTn) (rpm),Gas Generator rate of revolutions (GGn) (rpm),Starboard Propeller Torque (Ts) (kN),Port Propeller Torque (Tp) (kN),Hight Pressure (HP) Turbine exit temperature (T48) (C),GT Compressor outlet air temperature (T2) (C),HP Turbine exit pressure (P48) (bar),GT Compressor outlet air pressure (P2) (bar),GT exhaust gas pressure (Pexh) (bar),Turbine Injecton Control (TIC) (%),Fuel flow (mf) (kg/s),GT Compressor decay state coefficient,GT Turbine decay state coefficient
6510,4.161,12,14721.63,1547.463,7772.663,113.771,113.771,630.646,604.57,1.659,8.844,1.023,16.727,0.331,0.977,0.996
9884,3.144,9,8374.69,1386.732,7032.957,60.305,60.305,582.057,577.618,1.393,7.549,1.02,12.178,0.241,0.992,0.981
2725,8.206,24,50994.769,3087.54,9317.899,438.03,438.03,928.058,735.602,3.57,18.332,1.041,60.457,1.197,0.961,0.991
3118,5.14,15,21633.811,1924.321,8489.434,175.28,175.28,716.588,640.899,2.08,11.125,1.026,25.608,0.507,0.963,0.983
244,2.088,6,6913.449,1367.24,6823.199,26.553,26.553,635.344,580.917,1.327,7.257,1.019,15.178,0.29,0.951,0.976
11671,8.206,24,50992.748,3087.439,9299.553,438.093,438.093,896.624,722.816,3.595,18.349,1.043,58.388,1.156,0.999,0.997
372,4.161,12,14725.498,1547.474,7820.612,113.809,113.809,647.675,611.201,1.655,8.873,1.022,17.453,0.345,0.951,0.99
7872,7.148,21,38996.113,2678.067,9124.37,332.266,332.266,816.138,686.935,2.976,15.515,1.036,43.406,0.859,0.983,0.991
6399,1.138,3,1573.793,1390.381,6669.863,9.826,9.826,483.719,551.593,1.152,6.203,1.019,0.503,0.106,0.977,0.984
5317,8.206,24,50994.109,3087.51,9312.564,437.968,437.968,918.488,731.78,3.577,18.331,1.042,59.826,1.184,0.972,0.993
3813,7.148,21,38988.757,2678.071,9128.01,332.249,332.249,836.537,693.673,2.97,15.611,1.035,44.734,0.886,0.966,0.982
3778,8.206,24,50995.443,3087.516,9309.878,438.083,438.083,938.237,736.117,3.585,18.622,1.041,61.525,1.218,0.966,0.978
10131,7.148,21,39009.015,2678.003,9115.14,332.375,332.375,818.792,685.471,2.988,15.701,1.036,43.785,0.867,0.993,0.982
7197,7.148,21,38992.598,2678.078,9127.305,332.33,332.33,815.096,687.343,2.972,15.454,1.036,43.272,0.857,0.98,0.994
12,4.161,12,14724.544,1547.466,7794.646,113.795,113.795,660.568,613.688,1.657,8.998,1.022,18.066,0.358,0.95,0.976
9548,9.3,27,72773.455,3560.399,9749.467,645.123,645.123,1053.207,771.783,4.524,22.531,1.051,87.335,1.729,0.99,0.995
5239,2.088,6,3025.384,1374.302,6803.075,27.709,27.709,503.751,559.685,1.207,6.505,1.02,4.775,0.13,0.972,0.985
6174,1.138,3,3870.911,1413.81,6691.986,11.265,11.265,552.243,563.222,1.24,6.691,1.019,0.0,0.185,0.976,0.985
9974,3.144,9,8375.706,1386.738,7058.07,60.319,60.319,574.181,576.183,1.392,7.477,1.021,11.844,0.234,0.992,0.991
8957,3.144,9,8375.251,1386.736,7044.163,60.309,60.309,583.011,578.312,1.392,7.54,1.02,12.21,0.242,0.988,0.982
3253,5.14,15,21636.076,1924.349,8503.069,175.289,175.289,702.249,638.218,2.076,10.956,1.026,24.78,0.491,0.963,0.998
10090,2.088,6,6331.002,1390.504,6750.638,30.824,30.824,591.238,570.199,1.321,7.185,1.02,0.314,0.238,0.993,0.978
10199,3.144,9,8375.475,1386.737,7053.375,60.312,60.312,574.53,576.119,1.392,7.484,1.021,11.861,0.235,0.993,0.99
9022,5.14,15,21626.796,1924.326,8471.235,175.268,175.268,697.869,633.718,2.087,11.095,1.027,24.682,0.489,0.988,0.989
522,1.138,3,2212.106,1409.599,6729.973,11.098,11.098,514.599,560.675,1.178,6.367,1.019,0.0,0.135,0.952,0.981
3595,5.14,15,21633.15,1924.323,8488.413,175.304,175.304,714.555,640.22,2.081,11.116,1.026,25.504,0.505,0.965,0.984
9947,3.144,9,8375.432,1386.736,7050.531,60.315,60.315,576.527,576.613,1.392,7.498,1.021,11.944,0.236,0.992,0.988
2372,6.175,18,29790.672,2307.483,8820.548,246.232,246.232,791.698,673.246,2.504,13.334,1.03,35.281,0.699,0.96,0.978
5387,6.175,18,29760.814,2306.783,8802.647,245.94,245.94,788.115,670.701,2.509,13.395,1.03,35.144,0.696,0.973,0.975
4835,3.144,9,8378.539,1386.754,7109.626,60.354,60.354,583.025,580.685,1.389,7.459,1.02,12.174,0.241,0.97,0.992
9122,6.175,18,29773.428,2307.131,8812.994,246.039,246.039,753.354,661.668,2.507,13.087,1.031,32.978,0.653,0.988,1.0
11274,7.148,21,39015.596,2677.947,9111.311,332.576,332.576,818.676,684.515,2.993,15.769,1.036,43.859,0.868,0.998,0.979
1947,4.161,12,14723.73,1547.466,7790.107,113.772,113.772,650.554,610.77,1.657,8.942,1.022,17.619,0.349,0.958,0.983
9422,9.3,27,72761.295,3560.373,9737.033,645.01,645.01,1065.323,773.941,4.54,22.908,1.051,88.802,1.758,0.99,0.981
344,3.144,9,8380.353,1386.764,7140.562,60.362,60.362,595.658,585.568,1.388,7.487,1.02,12.661,0.251,0.951,0.987
7651,2.088,6,5742.301,1393.1,6812.994,31.304,31.304,567.251,568.163,1.301,6.978,1.02,0.0,0.21,0.982,0.993
2594,3.144,9,8378.013,1386.751,7091.667,60.333,60.333,599.212,584.848,1.39,7.564,1.02,12.83,0.254,0.961,0.977
469,2.088,6,6946.956,1369.166,6819.577,26.915,26.915,636.147,581.011,1.329,7.273,1.019,14.287,0.291,0.952,0.975
3133,2.088,6,3181.641,1350.938,6808.313,23.486,23.486,522.492,561.936,1.207,6.521,1.019,17.645,0.161,0.963,0.985
5646,4.161,12,14720.687,1547.453,7743.798,113.743,113.743,647.61,608.085,1.662,9.003,1.022,17.539,0.347,0.974,0.978
10003,5.14,15,21626.339,1924.334,8472.005,175.244,175.244,691.16,631.881,2.086,11.045,1.027,24.314,0.481,0.992,0.994
4808,3.144,9,8378.193,1386.752,7101.952,60.349,60.349,585.407,581.123,1.389,7.481,1.02,12.274,0.243,0.97,0.989
11736,1.138,3,3311.386,1363.311,6596.008,8.284,8.284,540.817,556.085,1.213,6.589,1.019,12.11,0.184,1.0,0.979
4156,8.206,24,50994.214,3087.523,9315.756,438.012,438.012,920.861,733.211,3.573,18.293,1.041,59.929,1.186,0.967,0.994
9002,3.144,9,8375.82,1386.738,7056.757,60.32,60.32,579.049,577.592,1.392,7.504,1.02,12.043,0.238,0.988,0.987
3929,6.175,18,29794.283,2307.313,8831.557,246.318,246.318,769.929,668.032,2.501,13.114,1.03,33.904,0.671,0.966,0.995
9606,4.161,12,14717.766,1547.443,7702.568,113.725,113.725,641.724,604.786,1.666,9.037,1.023,17.318,0.343,0.991,0.976
7544,3.144,9,8375.862,1386.739,7054.798,60.319,60.319,586.458,579.724,1.392,7.545,1.02,12.342,0.244,0.982,0.981
2975,6.175,18,29794.863,2307.304,8833.836,246.245,246.245,774.156,669.441,2.5,13.133,1.03,34.148,0.676,0.962,0.993
7715,3.144,9,8377.831,1386.75,7102.941,60.345,60.345,571.513,576.983,1.389,7.408,1.021,11.711,0.232,0.982,1.0
486,1.138,3,477.1,1359.897,6685.075,8.162,8.162,464.682,551.022,1.104,5.981,1.019,1.102,0.079,0.952,0.977
11731,5.14,15,21621.069,1924.307,8450.518,175.216,175.216,702.346,632.845,2.093,11.238,1.027,25.017,0.495,1.0,0.978
8423,9.3,27,72777.54,3560.412,9759.042,644.82,644.82,1054.374,772.814,4.512,22.367,1.051,87.204,1.726,0.985,1.0
7002,1.138,3,7163.434,1362.06,6688.943,8.204,8.204,639.655,571.975,1.327,7.124,1.019,11.07,0.306,0.979,0.999
6398,9.3,27,72766.869,3560.393,9753.566,644.913,644.913,1077.699,778.127,4.522,22.768,1.05,89.587,1.773,0.977,0.983
2008,2.088,6,3648.013,1346.673,6829.791,22.747,22.747,536.387,564.234,1.222,6.574,1.019,20.715,0.181,0.958,0.99
6142,5.14,15,21629.356,1924.315,8475.259,175.263,175.263,711.702,638.055,2.085,11.167,1.026,25.41,0.503,0.976,0.981
964,2.088,6,6504.662,1356.885,6815.042,24.663,24.663,624.179,578.289,1.313,7.165,1.019,19.974,0.281,0.954,0.978
10226,3.144,9,8375.771,1386.738,7060.914,60.32,60.32,572.196,575.691,1.392,7.463,1.021,11.762,0.233,0.993,0.993
6761,3.144,9,8378.137,1386.752,7106.841,60.349,60.349,574.796,578.113,1.389,7.42,1.021,11.843,0.234,0.978,0.998
6684,7.148,21,38993.603,2678.07,9125.75,332.266,332.266,821.409,688.787,2.974,15.532,1.036,43.742,0.866,0.978,0.989
267,7.148,21,38981.591,2678.088,9133.424,332.071,332.071,850.929,699.107,2.962,15.63,1.035,45.6,0.903,0.951,0.978
5405,6.175,18,29761.154,2306.792,8804.699,245.918,245.918,785.86,670.247,2.509,13.367,1.03,34.997,0.693,0.973,0.977
183,4.161,12,14726.15,1547.478,7833.182,113.817,113.817,643.809,610.63,1.653,8.827,1.022,17.263,0.342,0.95,0.995
6078,4.161,12,14722.303,1547.466,7785.182,113.783,113.783,628.163,604.374,1.658,8.807,1.023,16.599,0.329,0.975,1.0
3769,8.206,24,50994.88,3087.497,9309.498,437.982,437.982,939.285,736.286,3.586,18.643,1.041,61.623,1.22,0.966,0.977
11079,1.138,3,2862.229,1382.645,6626.362,9.346,9.346,519.243,554.156,1.2,6.478,1.019,5.113,0.154,0.997,0.984
7196,6.175,18,29789.783,2307.492,8815.603,246.177,246.177,763.815,664.879,2.507,13.154,1.031,33.618,0.666,0.98,0.994
1581,7.148,21,38978.341,2678.078,9139.003,332.143,332.143,831.098,694.795,2.956,15.376,1.035,44.13,0.874,0.956,0.994
11235,4.161,12,14716.536,1547.438,7685.636,113.72,113.72,639.509,603.482,1.667,9.053,1.023,17.236,0.341,0.998,0.975
589,5.14,15,21638.241,1924.334,8504.708,175.343,175.343,717.611,642.758,2.075,11.051,1.026,25.594,0.507,0.952,0.988
742,5.14,15,21636.258,1924.317,8495.497,175.277,175.277,725.879,644.142,2.078,11.155,1.026,26.074,0.516,0.953,0.979
8237,3.144,9,8375.477,1386.736,7045.689,60.315,60.315,585.932,579.234,1.392,7.553,1.02,12.327,0.244,0.985,0.98
10297,2.088,6,5248.519,1344.881,6711.983,22.428,22.428,578.672,565.496,1.276,6.969,1.019,23.577,0.237,0.994,0.975
4653,1.138,3,2940.387,1310.318,6671.624,5.364,5.364,545.999,557.324,1.188,6.373,1.019,31.309,0.203,0.969,0.998
4379,6.175,18,29793.138,2307.361,8827.354,246.233,246.233,771.032,667.979,2.502,13.145,1.03,33.994,0.673,0.968,0.993
284,6.175,18,29794.061,2307.354,8832.446,246.271,246.271,794.252,675.019,2.5,13.289,1.03,35.368,0.7,0.951,0.98
8352,1.138,3,4855.828,1320.619,6632.781,5.864,5.864,593.795,562.79,1.251,6.754,1.019,30.084,0.261,0.985,0.993
10642,5.14,15,21624.181,1924.322,8463.018,175.248,175.248,696.237,632.409,2.089,11.128,1.027,24.63,0.488,0.995,0.987
5348,3.144,9,8378.755,1386.755,7117.867,60.353,60.353,578.204,579.531,1.389,7.425,1.02,11.975,0.237,0.972,0.997
10080,1.138,3,2603.976,1363.904,6605.007,8.294,8.294,522.077,554.507,1.188,6.458,1.019,10.311,0.158,0.993,0.977
6701,6.175,18,29780.684,2307.352,8814.461,246.092,246.092,767.957,665.986,2.507,13.189,1.03,33.869,0.671,0.978,0.991
8170,8.206,24,50993.319,3087.472,9308.034,438.022,438.022,905.375,727.236,3.583,18.274,1.042,58.876,1.166,0.984,0.998
8629,8.206,24,50993.243,3087.471,9306.536,438.016,438.016,905.07,726.776,3.585,18.302,1.042,58.892,1.166,0.986,0.997
10438,8.206,24,50993.313,3087.458,9299.291,438.095,438.095,907.043,725.474,3.597,18.473,1.042,59.255,1.173,0.994,0.99
296,9.3,27,72768.023,3560.413,9782.046,644.998,644.998,1109.216,787.867,4.492,22.653,1.049,91.838,1.818,0.951,0.981
3939,7.148,21,38983.193,2678.083,9135.079,332.145,332.145,822.344,691.318,2.962,15.375,1.035,43.611,0.863,0.966,0.996
9935,9.3,27,72765.137,3560.383,9739.349,644.838,644.838,1058.8,772.465,4.537,22.786,1.051,88.121,1.744,0.992,0.986
11270,3.144,9,8373.734,1386.72,7015.031,60.292,60.292,581.037,576.656,1.394,7.567,1.02,12.147,0.24,0.998,0.979
8185,5.14,15,21629.852,1924.345,8484.821,175.292,175.292,689.612,632.742,2.082,10.966,1.027,24.175,0.479,0.984,1.0
7520,6.175,18,29761.373,2306.818,8796.339,245.937,245.937,780.121,667.876,2.512,13.371,1.03,34.698,0.687,0.982,0.978
6403,5.14,15,21629.368,1924.32,8477.011,175.233,175.233,708.277,637.268,2.084,11.135,1.026,25.218,0.499,0.977,0.984
6358,5.14,15,21628.6,1924.312,8472.521,175.227,175.227,713.13,638.174,2.086,11.192,1.026,25.499,0.505,0.977,0.979
3032,9.3,27,72781.267,3560.431,9783.141,644.878,644.878,1080.771,781.307,4.484,22.242,1.05,89.099,1.764,0.962,0.999
4407,7.148,21,38984.398,2678.083,9134.103,332.215,332.215,821.01,690.696,2.963,15.382,1.035,43.54,0.862,0.968,0.996
2459,3.144,9,8379.3,1386.758,7122.24,60.362,60.362,590.719,583.438,1.388,7.483,1.02,12.475,0.247,0.96,0.988
6069,4.161,12,14722.253,1547.466,7783.184,113.779,113.779,629.004,604.53,1.658,8.816,1.023,16.64,0.329,0.975,0.999
1066,5.14,15,21637.597,1924.336,8503.652,175.312,175.312,715.57,642.072,2.076,11.043,1.026,25.49,0.505,0.954,0.989
5157,1.138,3,4649.243,1332.752,6627.395,6.618,6.618,604.55,567.155,1.248,6.827,1.019,25.997,0.261,0.972,0.976
10627,8.206,24,50992.731,3087.43,9296.619,438.112,438.112,911.633,726.013,3.601,18.58,1.042,59.705,1.182,0.995,0.985
4541,6.175,18,29790.177,2307.488,8818.068,246.179,246.179,779.2,669.489,2.506,13.255,1.03,34.541,0.684,0.969,0.985
1504,2.088,6,4629.46,1344.267,6822.859,22.339,22.339,569.241,569.367,1.253,6.778,1.019,23.576,0.22,0.956,0.986
439,8.206,24,50994.81,3087.563,9325.995,437.967,437.967,928.931,737.953,3.558,18.172,1.041,60.294,1.194,0.951,0.997
6341,6.175,18,29761.092,2306.778,8800.5,245.968,245.968,783.798,669.289,2.51,13.375,1.03,34.896,0.691,0.977,0.977
1703,3.144,9,8379.14,1386.757,7113.701,60.359,60.359,596.96,584.985,1.389,7.526,1.02,12.728,0.252,0.957,0.982
2212,8.206,24,50996.791,3087.6,9317.058,438.125,438.125,934.63,737.04,3.573,18.428,1.041,61.023,1.208,0.959,0.986
10270,2.088,6,6316.201,1354.488,6777.404,24.166,24.166,585.664,566.515,1.308,7.009,1.02,19.517,0.251,0.993,0.998
6483,4.161,12,14721.449,1547.461,7766.703,113.749,113.749,633.199,605.042,1.659,8.87,1.023,16.852,0.334,0.977,0.993
83,3.144,9,8380.141,1386.763,7135.12,60.365,60.365,598.568,586.237,1.388,7.508,1.02,12.78,0.253,0.95,0.984
59,6.175,18,29794.58,2307.33,8834.58,246.315,246.315,793.671,675.044,2.499,13.273,1.03,35.321,0.699,0.95,0.981
8306,9.3,27,72768.147,3560.39,9748.062,644.867,644.867,1065.457,774.721,4.527,22.713,1.051,88.549,1.753,0.985,0.987
9240,7.148,21,39002.714,2678.042,9119.526,332.319,332.319,816.283,685.808,2.983,15.602,1.036,43.518,0.862,0.989,0.987
681,7.148,21,38975.05,2678.078,9143.015,332.118,332.118,829.835,695.41,2.951,15.296,1.035,43.96,0.87,0.952,0.998
2144,3.144,9,8378.565,1386.754,7101.381,60.352,60.352,598.493,584.991,1.389,7.549,1.02,12.796,0.253,0.959,0.979
1012,5.14,15,21636.553,1924.325,8498.169,175.318,175.318,721.401,643.158,2.077,11.111,1.026,25.824,0.511,0.954,0.983
1116,1.138,3,287.329,1335.362,6710.091,6.756,6.756,456.425,546.903,1.094,5.841,1.019,12.815,0.084,0.954,0.995
6018,7.148,21,38989.811,2678.081,9129.202,332.222,332.222,819.366,689.034,2.97,15.455,1.036,43.528,0.862,0.975,0.993
8776,2.088,6,6130.154,1391.409,6788.714,30.995,30.995,579.782,569.347,1.314,7.083,1.02,0.0,0.226,0.987,0.988
427,5.14,15,21639.475,1924.35,8513.017,175.327,175.327,710.478,641.58,2.073,10.96,1.026,25.177,0.498,0.951,0.996
2019,4.161,12,14724.469,1547.47,7806.226,113.792,113.792,643.554,609.489,1.656,8.87,1.022,17.282,0.342,0.958,0.991
5265,1.138,3,742.765,1366.195,6672.989,8.422,8.422,458.549,547.108,1.116,5.984,1.019,0.0,0.078,0.972,0.988
10874,3.144,9,8374.851,1386.733,7039.341,60.3,60.3,575.586,575.926,1.393,7.507,1.021,11.912,0.236,0.996,0.987
7297,8.206,24,50992.054,3087.393,9301.679,438.086,438.086,927.15,731.272,3.595,18.653,1.042,60.836,1.204,0.981,0.979
8691,7.148,21,39006.524,2678.012,9115.932,332.42,332.42,826.773,687.949,2.987,15.75,1.036,44.321,0.878,0.987,0.978
10255,5.14,15,21626.348,1924.337,8472.867,175.219,175.219,688.801,631.294,2.086,11.024,1.027,24.182,0.479,0.993,0.996
5041,2.088,6,3220.666,1378.548,6818.196,28.503,28.503,505.835,560.24,1.215,6.521,1.02,2.252,0.132,0.971,0.989
5559,7.148,21,38988.12,2678.081,9130.67,332.187,332.187,819.686,689.482,2.968,15.431,1.036,43.52,0.862,0.973,0.994
4359,4.161,12,14722.739,1547.465,7783.136,113.776,113.776,638.972,607.3,1.658,8.88,1.023,17.098,0.338,0.968,0.991
10176,7.148,21,39005.798,2678.029,9117.652,332.359,332.359,813.721,684.618,2.985,15.615,1.036,43.379,0.859,0.993,0.987
5914,2.088,6,3027.519,1374.674,6789.242,27.78,27.78,504.439,559.484,1.208,6.523,1.019,4.149,0.131,0.975,0.982
6817,5.14,15,21627.588,1924.311,8469.749,175.259,175.259,713.066,637.868,2.087,11.206,1.026,25.508,0.505,0.979,0.978
3178,2.088,6,2912.798,1357.889,6825.287,24.732,24.732,507.761,560.007,1.199,6.44,1.019,13.408,0.142,0.963,0.99
4525,8.206,24,50994.711,3087.528,9310.094,437.959,437.959,930.929,734.333,3.583,18.526,1.041,60.913,1.206,0.969,0.983
9143,9.3,27,72756.939,3560.359,9733.498,644.922,644.922,1070.847,775.098,4.545,23.039,1.051,89.415,1.77,0.989,0.976
11070,1.138,3,3095.291,1383.778,6625.008,9.415,9.415,526.949,555.385,1.209,6.532,1.019,5.368,0.163,0.997,0.983
4075,8.206,24,50994.881,3087.535,9312.052,438.0,438.0,930.181,734.639,3.58,18.477,1.041,60.797,1.204,0.967,0.985
10449,1.138,3,1325.893,1361.138,6634.646,8.057,8.057,469.318,545.678,1.139,6.097,1.019,5.055,0.098,0.994,0.992
4898,3.144,9,8379.177,1386.758,7127.546,60.355,60.355,577.523,579.668,1.388,7.41,1.02,11.942,0.236,0.97,0.999
4212,1.138,3,2084.422,1325.721,6625.591,6.229,6.229,532.624,556.958,1.162,6.346,1.019,25.692,0.176,0.968,0.975
5956,8.206,24,50994.385,3087.512,9308.0,437.953,437.953,923.727,731.963,3.585,18.486,1.041,60.384,1.195,0.975,0.986
6799,5.14,15,21627.348,1924.307,8467.96,175.213,175.213,715.028,638.234,2.087,11.229,1.026,25.621,0.507,0.979,0.976
11727,1.138,3,3424.033,1372.212,6599.696,8.88,8.88,541.552,556.822,1.219,6.622,1.019,8.094,0.181,1.0,0.978
7445,3.144,9,8377.614,1386.748,7095.025,60.337,60.337,575.046,577.768,1.39,7.436,1.021,11.859,0.235,0.981,0.996
4995,1.138,3,4887.26,1318.418,6639.17,5.817,5.817,609.206,567.017,1.251,6.811,1.019,31.595,0.273,0.971,0.984
2871,1.138,3,687.349,1366.256,6679.909,8.478,8.478,464.198,549.635,1.113,6.005,1.019,0.0,0.081,0.962,0.982
5023,2.088,6,3098.273,1376.014,6811.458,28.039,28.039,504.296,559.912,1.21,6.506,1.02,3.502,0.131,0.971,0.987
11431,2.088,6,5204.64,1345.555,6758.404,22.527,22.527,558.034,561.393,1.273,6.817,1.02,22.182,0.22,0.998,0.997
4548,4.161,12,14722.028,1547.461,7770.87,113.774,113.774,642.851,607.879,1.659,8.925,1.022,17.29,0.342,0.969,0.986
10905,7.148,21,39006.458,2678.028,9117.758,332.354,332.354,808.807,683.226,2.986,15.574,1.036,43.034,0.852,0.996,0.99
8093,3.144,9,8376.617,1386.743,7073.142,60.33,60.33,578.431,578.0,1.391,7.48,1.02,12.008,0.238,0.984,0.99
1051,8.206,24,50997.097,3087.616,9320.461,438.13,438.13,936.992,738.51,3.568,18.39,1.041,61.123,1.21,0.954,0.987
3823,8.206,24,50995.37,3087.552,9311.801,438.108,438.108,932.974,735.282,3.581,18.515,1.041,61.034,1.208,0.966,0.983
6877,2.088,6,3945.648,1388.962,6797.26,30.466,30.466,525.195,562.531,1.243,6.692,1.02,0.0,0.155,0.979,0.985
2171,3.144,9,8378.842,1386.755,7109.095,60.356,60.356,596.038,584.545,1.389,7.527,1.02,12.694,0.251,0.959,0.982
3779,9.3,27,72763.654,3560.384,9762.028,644.862,644.862,1094.5,782.8,4.514,22.833,1.05,90.979,1.801,0.966,0.978
968,6.175,18,29792.517,2307.409,8827.08,246.244,246.244,794.89,674.724,2.502,13.322,1.03,35.436,0.702,0.954,0.978
9202,5.14,15,21625.168,1924.318,8464.95,175.209,175.209,703.081,634.551,2.089,11.164,1.026,24.992,0.495,0.989,0.983
2937,4.161,12,14723.541,1547.467,7792.91,113.791,113.791,643.445,608.928,1.657,8.892,1.022,17.292,0.342,0.962,0.989
9479,3.144,9,8375.627,1386.737,7054.893,60.316,60.316,577.392,577.029,1.392,7.497,1.02,11.977,0.237,0.99,0.988
4718,3.144,9,8377.184,1386.746,7076.424,60.335,60.335,593.458,582.589,1.391,7.554,1.02,12.61,0.25,0.97,0.979
8829,1.138,3,6590.518,1342.795,6646.735,7.076,7.076,631.296,568.698,1.307,7.048,1.019,20.915,0.302,0.987,0.994
3541,5.14,15,21632.228,1924.313,8482.979,175.265,175.265,720.424,641.312,2.082,11.185,1.026,25.841,0.512,0.965,0.978
5655,4.161,12,14720.659,1547.454,7745.755,113.758,113.758,646.723,607.923,1.662,8.993,1.022,17.496,0.346,0.974,0.979
8834,6.175,18,29763.538,2306.814,8807.468,245.951,245.951,760.144,663.159,2.509,13.162,1.031,33.419,0.662,0.987,0.994
5749,8.206,24,50994.276,3087.51,9309.803,438.063,438.063,921.267,731.789,3.582,18.421,1.042,60.132,1.19,0.974,0.989
1463,6.175,18,29792.823,2307.388,8827.994,246.234,246.234,790.46,673.556,2.502,13.285,1.03,35.165,0.696,0.956,0.981
8372,3.144,9,8377.01,1386.745,7083.578,60.33,60.33,574.088,577.071,1.39,7.445,1.021,11.827,0.234,0.985,0.995
6041,3.144,9,8378.278,1386.753,7108.511,60.349,60.349,577.667,579.037,1.389,7.433,1.02,11.958,0.237,0.975,0.996
11542,5.14,15,21622.291,1924.315,8455.84,175.215,175.215,698.041,632.179,2.092,11.179,1.027,24.76,0.49,0.999,0.983
5197,5.14,15,21630.279,1924.315,8478.125,175.279,175.279,714.765,639.216,2.084,11.173,1.026,25.561,0.506,0.972,0.98
6315,7.148,21,38987.679,2678.086,9132.231,332.217,332.217,811.785,687.573,2.966,15.342,1.036,42.941,0.85,0.976,1.0
6675,7.148,21,38994.046,2678.07,9125.246,332.211,332.211,822.419,688.955,2.975,15.549,1.036,43.822,0.868,0.978,0.988
2246,6.175,18,29794.779,2307.309,8834.011,246.276,246.276,778.971,670.829,2.5,13.168,1.03,34.439,0.682,0.959,0.99
9238,5.14,15,21626.181,1924.323,8468.527,175.232,175.232,699.26,633.835,2.087,11.119,1.027,24.77,0.49,0.989,0.987
9906,7.148,21,39007.547,2678.014,9116.11,332.372,332.372,818.413,685.596,2.987,15.68,1.036,43.738,0.866,0.992,0.983
6470,9.3,27,72772.42,3560.412,9760.358,644.789,644.789,1070.745,776.94,4.512,22.553,1.05,88.747,1.757,0.977,0.991
9365,6.175,18,29760.822,2306.838,8785.089,246.016,246.016,779.432,666.676,2.516,13.428,1.03,34.72,0.687,0.99,0.975
3927,4.161,12,14723.377,1547.469,7795.749,113.785,113.785,636.448,607.103,1.657,8.842,1.023,16.969,0.336,0.966,0.995
11869,8.206,24,50992.932,3087.441,9297.341,438.028,438.028,900.081,723.173,3.599,18.434,1.042,58.734,1.163,1.0,0.993
9871,8.206,24,50990.048,3087.307,9295.619,438.01,438.01,919.952,727.937,3.604,18.692,1.042,60.411,1.196,0.992,0.979
6657,7.148,21,38995.019,2678.067,9124.238,332.252,332.252,824.446,689.294,2.976,15.583,1.036,43.983,0.871,0.978,0.986
4725,1.138,3,2341.724,1407.05,6686.774,10.869,10.869,512.101,557.807,1.184,6.402,1.019,0.0,0.136,0.97,0.98
3249,1.138,3,581.802,1326.672,6692.253,6.248,6.248,466.412,546.504,1.105,5.893,1.019,18.458,0.102,0.963,0.998
3362,6.175,18,29791.427,2307.441,8822.41,246.2,246.2,782.908,670.925,2.504,13.259,1.03,34.741,0.688,0.964,0.984
5602,5.14,15,21633.052,1924.346,8494.338,175.276,175.276,696.133,635.58,2.079,10.961,1.026,24.488,0.485,0.973,0.999
7074,1.138,3,3766.73,1331.707,6621.213,6.518,6.518,572.019,561.2,1.22,6.635,1.019,25.383,0.227,0.98,0.981
7046,9.3,27,72760.651,3560.375,9744.797,644.955,644.955,1079.717,778.013,4.532,22.952,1.051,89.996,1.782,0.98,0.977
2665,2.088,6,3672.279,1346.216,6809.954,22.655,22.655,539.708,564.405,1.223,6.608,1.019,21.335,0.184,0.961,0.985
11055,4.161,12,14717.158,1547.443,7699.276,113.73,113.73,634.687,602.723,1.666,8.997,1.023,16.998,0.336,0.997,0.981
3404,3.144,9,8378.9,1386.756,7115.62,60.35,60.35,588.103,582.419,1.389,7.478,1.02,12.374,0.245,0.964,0.989
4017,4.161,12,14721.883,1547.458,7761.518,113.757,113.757,649.931,609.442,1.66,8.987,1.022,17.623,0.349,0.967,0.979
5070,4.161,12,14722.422,1547.463,7778.299,113.758,113.758,636.753,606.492,1.658,8.874,1.023,17.002,0.337,0.971,0.992
4041,1.138,3,4257.562,1314.822,6639.996,5.639,5.639,596.078,565.546,1.231,6.707,1.019,32.271,0.257,0.967,0.982
5494,5.14,15,21631.259,1924.325,8483.494,175.289,175.289,707.468,637.706,2.082,11.095,1.026,25.146,0.498,0.973,0.987
4064,6.175,18,29790.441,2307.476,8819.181,246.265,246.265,781.341,670.195,2.505,13.265,1.03,34.664,0.686,0.967,0.984
